EndJuvtoFI Thermal Time (DD),Fertile Tiller Number,Evapotranspiration (mm),Yield (t/ha)
132.5015282,1.405334888,392.9590351,1.68332753
130.016654,0.993081584,394.5236198,1.688344273
130.3800416,0.453901688,342.5220624,1.901981747
130.0844796,1.094259848,342.4758915,1.902110875
132.5304272,3.138482448,350.2987122,1.845884993
130.0337851,1.149159171,398.4537231,1.612745817
131.7539664,1.367319008,359.7497103,1.79250068
132.2859821,2.096785569,356.6329386,1.845002357
131.0605978,1.470447482,390.4105319,1.685576044
133.9194061,1.42664539,392.5181659,1.613421705
131.013836,0.982673242,348.2222377,1.893949277
130.748903,2.833709007,392.9936259,1.685559268
130.9100016,1.727601864,369.4543996,1.764613184
130.1410615,1.521360734,401.9330727,1.57833877
130.9450294,0.762698164,352.6016838,1.892902195
130.2128315,0.450845269,370.8773983,1.757856601
130.4260341,0.267740862,391.6991933,1.68589645
130.0162918,1.185083588,366.907459,1.800179018
130.3646177,1.240290093,347.7270491,1.896153339
130.8417471,1.720385893,375.5294953,1.731423908
132.6370529,0.143919058,349.8772946,1.847736616
130.1962745,2.516926764,354.9474904,1.893988541
131.5350324,1.218983153,372.591832,1.764669086
135.4489815,1.129954662,366.7903061,1.728252598
130.830212,1.161971426,348.1057754,1.894663089
130.1708394,0.743519093,390.8117653,1.685975707
132.6420608,1.37991909,392.8577133,1.683171801
130.8811148,3.138024378,391.3029543,1.672093676
130.2288428,0.752690579,343.0998946,1.901967197
133.5573649,2.889940416,392.9824214,1.601135551
131.9560993,1.303530376,391.9003653,1.68402741
132.5411696,1.243807597,344.1298342,1.899401412
132.7542621,3.92866745,392.815718,1.683039953
132.873661,3.852924198,393.4893313,1.695111091
130.9526821,1.675302575,393.6407041,1.671930109
130.6258736,1.391058901,389.0969008,1.67306406
132.268534,2.618387427,352.794034,1.845479341
131.1352859,0.143919058,393.1579341,1.671803556
131.1058414,2.898058098,328.3950383,1.942343362
130.0191149,0.87530144,358.926313,1.793629755
130.0461543,3.866263172,370.8524378,1.758510439
130.3868341,0.357573821,347.0381711,1.896857042
131.5037099,1.253044551,365.2679321,1.758887238
130.5567767,3.337173761,375.5377573,1.755349961
130.0462706,3.745715205,364.9118446,1.793314363
130.9430554,1.920786272,358.7098279,1.793287225
130.0124338,2.878086568,342.5854459,1.902110207
138.4200471,2.853721758,369.8322434,1.694049133
131.0678218,3.669106829,376.1164661,1.730785112
130.1177361,3.395605878,396.1694833,1.702538177
132.1474299,3.036322529,394.4239853,1.590942908
131.1037784,2.055912914,389.2231377,1.672033741
130.717434,1.678615579,402.355151,1.578524422
131.1041778,2.82493007,398.5166453,1.619872999
130.1270118,1.294739337,373.707879,1.756418798
130.7080156,3.686412099,369.3565577,1.765496026
132.7464661,3.007433485,390.4466526,1.683064932
130.3125164,3.028598529,397.5715108,1.61281601
132.5411696,2.015974375,394.8982724,1.695317872
132.4287492,1.708667754,309.1169421,1.987482774
131.0654772,3.337173761,364.5534481,1.800353775
131.0462795,1.626177426,335.5264821,1.937037769
130.8175715,1.945968702,342.9790014,1.901477834
130.2749684,1.104314093,368.210774,1.792437042
135.5105778,1.594560364,354.1723327,1.805195956
130.0637622,1.164512999,344.3040964,1.901837088
130.1972661,3.069178132,348.6150771,1.897910199
130.4675361,1.492029045,358.0461589,1.848124124
130.5231151,3.443459387,357.6199792,1.84816723
131.1046771,2.825494795,353.3031333,1.848782791
132.1850777,1.507484266,341.6600746,1.901928605
130.802186,1.554478107,359.178594,1.846377707
132.4287492,1.766723599,360.6355379,1.792367341
130.0183448,2.101290281,366.0010476,1.792937459
132.8473799,3.088394515,369.01782,1.732297771
130.9889724,2.900817623,353.6372211,1.898939004
131.170173,1.819753481,398.8940489,1.591381024
130.6434602,3.925890106,391.5928115,1.685784767
130.6942948,2.549810081,347.4302948,1.895468658
132.4238589,1.659303798,391.568259,1.68434835
130.9088373,1.896222744,337.8189349,1.938516218
136.0601049,3.77999218,392.9155344,1.597930848
130.7280946,3.088819358,337.1627206,1.938558657
132.4518109,1.597335906,356.3932172,1.844767755
130.0098691,0.973792972,358.1605193,1.849961646
130.3868341,3.406236874,349.9194594,1.895051488
131.9866703,1.142656749,317.6519905,1.978912395
131.4847046,1.4770426,396.7356105,1.611622685
131.0660248,3.281679605,348.1684372,1.893800784
130.0047238,1.665043215,348.374877,1.896513894
130.3001733,2.42565986,397.6011028,1.591987568
132.4881657,1.005387158,311.9154497,1.982252268
130.1074775,2.406222451,391.4530251,1.685972559
138.4135007,3.148698919,332.9254109,1.919763789
132.3425965,1.226740994,390.9133146,1.683722795
133.7480264,0.88001453,301.0998534,1.994214229
133.4143743,1.490622831,393.3541267,1.601203703
130.8170064,1.878745203,394.4215797,1.684550829
131.0643026,1.390136987,376.1292274,1.730781298
131.4423473,3.99297054,390.371016,1.685279538
133.3748076,1.171308602,364.0661367,1.756997879
130.2749684,1.19314005,347.7535998,1.896323732
133.9683201,1.614072959,351.1713961,1.843722397
131.1450178,2.603069569,347.8256535,1.895971588
131.0359518,3.596563976,392.9385465,1.671933155
130.5228498,3.636587442,392.8762584,1.673336352
131.0534238,3.27811572,388.2301624,1.672051002
131.7540863,0.621760632,390.654983,1.671485261
132.8122284,1.39046954,372.0278173,1.731426278
131.0735915,1.884396112,356.6081069,1.79303489
136.3922873,1.639249057,371.6162372,1.692844235
134.3573388,1.555004875,392.4246324,1.616318777
130.0216868,1.150139656,347.503155,1.897515695
130.9450294,0.320031085,359.7902849,1.793220314
131.374714,1.158170856,365.3649041,1.759299149
130.0056264,0.550330777,391.5435774,1.685990705
130.3868341,3.133581004,367.6372204,1.792544587
130.1420279,1.419751265,364.2170446,1.793461726
130.2835472,1.021891053,350.669708,1.894997744
131.2893922,3.039714675,370.0636333,1.763337711
130.7923972,3.036322529,298.7429506,2.035268702
130.2392085,1.714998904,364.0763915,1.793405643
130.009836,1.299883451,394.3266026,1.685893375
138.3233194,1.330806386,390.7291799,1.608593712
139.1719609,3.337173761,393.1819463,1.619192154
133.3007751,2.546381039,391.4464313,1.613815715
133.7480264,0.842693807,362.1264304,1.757139281
130.6023714,2.669312169,389.7811709,1.689380823
132.7464661,1.418490986,375.3180526,1.730015139
130.7760556,1.384657035,397.2301776,1.612353423
130.1681992,2.288869129,361.9489993,1.793768061
133.0938478,0.96191868,401.3096205,1.586909533
131.2387875,1.259688499,390.8032579,1.671903185
130.1332136,3.268365689,391.325102,1.672388169
130.6967901,2.426217148,391.0612841,1.685793705
135.1334213,1.069576057,353.3275537,1.840570135
130.1017042,1.254127817,397.0699527,1.592141141
132.4714996,1.320502416,342.1048883,1.902073194
130.007511,1.677287688,390.2333761,1.686016962
130.0222725,1.142266131,358.8059406,1.793641893
131.1096534,0.143919058,358.8295673,1.793136784
130.2542021,1.884993489,345.025082,1.901561535
130.2194866,2.886745146,397.7005189,1.612877246
135.1728245,3.138024378,371.9006671,1.734553902
132.9307676,1.507484266,391.5043478,1.681836353
130.3009428,2.917279381,354.7856347,1.893707501
132.555955,2.917936538,360.9292756,1.798839158
130.9557269,2.670131368,370.82602,1.75700687
132.2349854,0.251968573,390.5770086,1.682998914
132.9892582,1.457035866,374.8738091,1.729635714
130.5231151,3.29623699,350.3067666,1.89438228
130.2860188,1.312328927,393.651718,1.685852907
130.2705134,0.339189238,364.7404941,1.793124564
130.1119669,2.806783229,358.2042754,1.849532476
130.2773404,1.933289205,367.7901683,1.792643086
130.4403825,3.765572233,355.0711233,1.892993916
132.272679,1.947533765,363.4535973,1.758248202
136.939052,1.489759264,360.5862068,1.723812163
130.2401114,1.320289988,326.7534103,1.973919619
130.3521213,1.779597236,348.9038278,1.895559829
131.2053935,3.154767557,398.7873339,1.609479217
132.3700581,2.108129528,397.6754059,1.61919422
134.1923583,3.855229829,307.8056723,1.996024597
131.0090254,1.240290093,347.674514,1.894279649
130.7042124,3.531636847,393.5499224,1.672138219
132.7429799,2.803831107,401.4364664,1.584733918
134.2108514,1.306954914,382.749378,1.693647854
130.4492428,1.990547732,351.307412,1.894101482
130.1487016,1.556330676,363.3536242,1.793700152
131.1048385,1.315272421,356.3383688,1.793093911
133.0944226,2.888440627,357.7606872,1.843776499
130.2749684,3.380467571,342.7619339,1.902002449
132.4802358,1.164241207,374.8093972,1.730457599
131.7168194,2.816547024,390.805828,1.684191251
135.2917092,2.096785569,364.7707078,1.728903476
130.9647199,1.09769172,338.9786079,1.896837987
130.413547,2.969238813,390.0740714,1.673127079
130.0447069,3.086387312,389.5744431,1.673328926
130.1062949,1.580942756,303.6985898,2.026839877
130.0286216,1.240812616,362.4397614,1.793880625
131.0811953,1.515504629,357.6834537,1.792594844
130.3868341,0.298954183,358.1677627,1.848400056
130.2616911,1.171488923,347.2050084,1.899297834
130.9557269,2.960195784,395.5191266,1.606566332
131.035457,3.966714037,395.5875248,1.606520254
134.601551,0.98742364,359.8734346,1.802741809
131.1037634,3.148698919,393.231173,1.684438226
130.2618493,1.686379129,306.5767339,2.0209447
130.5232547,1.815529526,346.4639709,1.896770652
130.830212,1.949297186,398.7395824,1.611487992
135.4461279,1.989903562,367.3483554,1.72798314
130.7411193,2.431032858,390.504406,1.685810677
134.5525371,3.066045911,376.1304229,1.736134176
130.1959022,2.518099335,387.634953,1.734032734
132.2380302,2.096785569,394.8306442,1.683342151
139.8925919,1.164241207,364.6680091,1.694992552
132.5954046,1.485866021,392.7798004,1.683241937
131.1046771,2.954297404,356.3828031,1.793077896
130.4167759,1.937981315,377.2326461,1.73091218
130.2714892,1.226740994,388.9514567,1.67329991
138.6501295,1.956505651,360.8481491,1.771290387
130.2589468,1.548799496,369.917046,1.758700532
130.6644674,2.745139896,352.9630778,1.893532786
130.9557269,1.702448515,370.5738103,1.763611945
130.8868823,3.98059222,391.0885271,1.685645126
134.3788125,1.946207964,403.77004,1.503158815
130.3947663,1.305693006,391.6408679,1.685905498
130.5651363,2.964258519,347.9283161,1.895629088
130.5944707,3.718149946,402.4982214,1.605107763
137.6407352,0.891941731,360.9423202,1.769959693
130.0183361,0.959005876,360.4884556,1.793402734
132.4287492,1.94581896,376.8237602,1.729363965
135.1983108,3.437085849,361.7266007,1.729087431
130.0830797,1.580942756,308.363476,2.022944179
131.1034905,3.1845483,348.0459234,1.893744913
130.4878701,1.489759264,322.5756,1.975801725
130.2160807,1.109225825,391.4319093,1.685950722
131.0062454,1.395101833,402.4425323,1.578386695
132.2244774,0.660100699,351.2360228,1.846210668
131.013836,1.975114929,396.8053243,1.591688846
134.5333992,1.645753218,392.907911,1.616102372
130.4727764,2.840693548,374.3004092,1.755584523
130.6282621,3.198903659,390.5362488,1.672204296
130.2315212,1.007926228,397.0371601,1.613196684
132.3805885,1.081122173,371.1546371,1.762371771
130.157181,0.399890377,392.562991,1.673547212
130.0288915,1.989875547,347.2454807,1.897590388
131.5607987,1.679241644,404.8307914,1.584738233
134.4575549,1.783319984,363.8788122,1.729182717
132.0542999,2.91483986,310.9967203,1.986004154
131.1418472,2.756268632,390.7066656,1.67365043
131.7576418,3.944395264,395.1833556,1.683874247
130.2705134,0.135456426,358.3390821,1.793423867
131.4143511,1.806844735,393.1961078,1.684277839
130.8421355,0.958551582,391.4000641,1.688895497
138.7289342,0.2908242,380.1040518,1.702129071
130.5231151,3.284064097,377.3060995,1.730738032
130.3868341,1.257462968,369.2656006,1.79914338
130.5946168,3.475026729,390.7910541,1.685888246
134.1081497,0.272685589,351.2521999,1.843038471
130.0918995,1.111388315,391.3402849,1.672403487
130.3903133,3.144288015,355.3066971,1.892992607
131.2670492,0.938400988,402.4494768,1.604676296
130.8332051,0.680022147,358.5375499,1.79269064
130.1918893,1.182143872,358.9065593,1.793435609
130.2392085,2.790682224,391.6680448,1.685938905
130.002723,1.760889347,374.5740431,1.756047575
133.105676,2.413123441,394.2628299,1.60143146
132.2379097,2.48969936,364.3287844,1.75797836
136.0098389,2.877443779,371.8466746,1.693831337
131.4143511,1.838863537,393.4938504,1.684267463
130.1413469,1.484448164,355.3476506,1.893916503
130.0098691,0.959137771,364.8613035,1.793373269
132.300569,2.06522459,392.0674004,1.683598494
130.1809842,1.817921529,329.0213853,1.973043001
132.617961,3.19906829,356.5691677,1.8443137
131.1450178,0.434166943,392.2205265,1.685320367
130.4238612,0.24037799,374.4278515,1.755568848
130.9100016,1.678402689,400.9366103,1.577483177
134.8732959,2.960836125,372.6000192,1.726159996
131.1597213,1.945126758,367.0617,1.758311235
130.817183,1.209357249,347.0886627,1.897244539
130.0090464,1.240812616,374.8126184,1.755888217
130.3891966,3.718149946,358.4094482,1.793277179
132.8186069,3.587028919,396.1920306,1.608128919
131.2971421,1.317537515,370.5815651,1.756676091
130.3868341,3.163084782,377.2169216,1.730958163
131.071137,3.198536498,350.9646636,1.893285997
131.1046771,2.726972669,365.8978497,1.799179086
131.3974503,2.302041386,388.6285898,1.671924583
131.0684747,1.151849808,305.9058339,2.025774897
132.7062021,3.2105124,402.0325683,1.586863098
132.5080458,3.487484687,376.8032619,1.729324708
130.9588976,0.197739967,341.9564386,1.901639266
131.1821658,1.493715849,396.6395724,1.612096029
130.830212,1.021246391,395.8297211,1.591308869
132.2608427,1.987903194,390.7223184,1.687291248
132.8473837,3.838792539,337.3894031,1.9085511
130.2749684,1.112587514,389.3553893,1.675426014
130.240221,3.196445649,387.9583066,1.673323459
132.2799087,3.029929321,299.2848194,2.035708217
133.2846914,1.88234141,346.6812937,1.90492567
130.8553318,1.234384127,393.2227835,1.685446934
130.8385231,1.438458442,376.0260948,1.73111525
130.8251812,0.974241963,376.9560338,1.730528692
130.1397745,0.95956557,369.2488161,1.79212915
130.4723191,2.957477214,370.1838882,1.757588368
131.4970732,0.94437885,361.0173664,1.7926091
130.2335904,1.231295246,342.5763414,1.902050701
130.5306487,1.665289203,350.3116984,1.894353358
133.083731,3.036322529,396.9468472,1.607632452
130.9117162,2.818100428,392.3169624,1.685500195
135.2665786,1.367319008,392.5678184,1.598743362
136.9703231,1.000786382,375.2623574,1.692241883
130.2063447,1.840788782,310.3871661,2.018528687
133.7946158,1.675287076,346.9439951,1.85200311
130.5231151,3.368161792,348.0923443,1.897514728
130.1503819,1.991958466,371.0256766,1.75696605
132.5925565,1.749746501,307.2736341,1.988765348
132.4955945,3.040953585,367.3351233,1.75704925
132.4887286,1.35047217,354.0684681,1.844284618
130.1525604,1.304680638,344.0520834,1.903347929
130.7890311,3.554577312,389.6586087,1.67214992
130.9096717,2.82107936,345.2924685,1.900739706
131.1046771,2.942452875,393.5039692,1.671790493
130.3868341,2.360196234,356.622525,1.793852216
130.3858753,0.332590831,392.1851491,1.685888491
130.1943458,1.021891053,364.6927699,1.793229118
130.4883069,1.538622574,357.5975708,1.848335743
130.2609168,1.283040156,341.2466285,1.933874332
130.2539469,1.479613171,350.3064479,1.895225659
132.0866872,3.03794716,389.6266662,1.671390076
135.182754,0.139592082,393.4688041,1.612367626
132.2608427,1.882903742,405.1140864,1.584294934
130.1614321,1.659303798,315.0145232,1.969716415
131.6018664,1.681056796,390.9471091,1.671604288
131.8672624,0.216637163,350.883293,1.893505076
131.4942418,1.774211967,359.2234941,1.844238976
135.8101177,2.263930209,381.6913985,1.693260721
130.1310857,1.227520327,343.3322953,1.90196607
130.8328856,1.505125424,395.1765351,1.593936871
130.3747356,0.579505878,392.3063585,1.685886615
130.740361,0.226036843,396.8318728,1.59183583
130.1139391,0.1270472,345.0300845,1.90171002
132.6275794,1.196421528,352.9506779,1.844418734
132.414127,1.669553985,373.3639849,1.731043019
131.0157996,3.31945868,391.955224,1.685454793
131.1046771,3.265093032,376.1204545,1.730790441
130.1336775,1.230070155,402.4325482,1.579605258
132.5015282,3.167937709,402.8208284,1.584645194
130.9450294,1.88577121,390.5573938,1.685651074
130.0191149,0.975799108,392.2279726,1.672426516
135.5118851,3.951049206,388.9261928,1.61115877
130.5194991,2.98710144,355.7281035,1.849400422
130.3554221,1.811821117,364.6742627,1.793051702
141.941019,0.96191868,332.18533,1.86986598
131.1439104,1.713274517,353.0198793,1.89882141
130.7760556,1.360118279,353.672518,1.892863864
132.6272887,1.343104778,389.9448251,1.702817078
132.2349854,2.614394092,350.4827582,1.846561139
136.1857562,3.138024378,392.7914534,1.611087339
134.5243035,2.850133342,376.2510331,1.732794509
132.7774832,1.226740994,304.3209229,1.990820833
137.1895935,1.175237126,398.6402279,1.621101051
130.0814719,1.580942756,392.1038702,1.685959615
131.3583136,1.605129477,347.906371,1.897776204
131.0152494,3.702750212,343.1462988,1.90122355
132.4287492,1.998019147,378.1038371,1.729002878
130.2570264,3.153352863,347.9901043,1.896790103
131.2893922,0.706429072,359.0325042,1.792956632
135.3790088,1.299016044,387.5278613,1.690947143
134.9896152,1.783319984,369.3872785,1.727140517
130.8402377,2.805430982,372.8248903,1.756036712
131.414914,3.070156509,351.7314097,1.898698568
130.3895095,1.742089902,364.1566471,1.793207269
130.2725118,1.258305518,334.6322077,1.939717974
130.1166529,2.908031331,358.7803005,1.79353917
130.5371666,3.227912943,347.396739,1.898656483
138.7776599,0.842802907,315.3654876,1.922468029
130.7244346,2.669657579,392.4312882,1.672138634
131.1046771,3.294040528,390.6492162,1.685518496
